Subject,Overall Frequency,Article-de,Article-en,Book-de,Book-en,Conference-de,Conference-en,Report-de,Report-en,Thesis-de,Thesis-en
Drahtloses Sensorsystem,40,0,0,0,29,0,4,0,1,4,2
Modell,40,0,0,6,12,0,5,0,1,9,7
Internationale Politik,40,0,0,15,16,1,2,0,0,5,1
Dünne Schicht,40,0,0,0,15,0,2,0,3,8,12
Rechtsradikalismus,40,0,0,27,5,2,0,1,0,5,0
Kernphysik,40,0,0,4,22,0,12,0,2,0,0
Raspberry Pi,40,0,0,19,19,0,0,2,0,0,0
Elektromagnetisches Feld,40,0,0,15,18,0,2,1,1,2,1
Komplexitätstheorie,40,0,1,7,15,0,10,0,2,2,3
Deskriptive Statistik,39,0,0,31,3,0,0,4,0,1,0
Gentechnologie,39,0,0,21,11,1,0,1,0,2,3
Beton,39,0,0,7,22,0,0,0,0,7,3
Transport,39,0,0,4,22,1,5,0,1,5,1
Energiewirtschaft,39,0,0,21,12,1,1,0,0,3,1
Verwaltung,39,0,0,18,8,0,4,1,0,7,1
Schulmathematik,39,0,0,35,1,0,0,3,0,0,0
Nichtlineare Optik,39,0,0,1,30,0,2,0,0,3,3
Natürliche Ressourcen,39,0,7,9,16,0,1,2,0,3,1
Raumfahrt,39,0,0,10,26,0,1,1,1,0,0
Bauvorhaben,39,0,0,24,7,1,1,1,0,5,0
Bionik,39,0,0,11,21,0,0,0,1,5,1
Mechanische Eigenschaft,39,0,0,5,21,0,2,0,3,2,6
Sensor,39,0,0,8,20,0,0,1,1,4,5
Privatsphäre,38,0,0,9,11,1,10,1,0,4,2
Building Information Modeling,38,0,0,10,25,1,0,0,0,0,2
Spieltheorie,38,0,0,1,22,0,10,1,2,2,0
Proteine,38,0,0,3,18,0,0,0,0,6,11
Nutzung,38,0,0,22,2,3,0,4,0,5,2
Organische Chemie,38,0,0,23,14,0,0,0,1,0,0
Bauwerk,38,0,0,10,23,0,3,1,0,1,0
HTML 5.0,38,0,0,8,28,0,0,2,0,0,0
Metallischer Werkstoff,38,0,0,14,18,1,1,0,1,2,1
Evolutionärer Algorithmus,38,0,0,1,13,0,14,0,2,7,1
Risiko,38,0,0,20,2,3,3,1,0,6,3
Akustik,38,0,0,11,19,1,1,2,1,1,2
Stochastische Differentialgleichung,38,0,0,1,28,0,6,0,0,1,2
Klein- und Mittelbetrieb,38,0,0,24,5,0,0,2,0,6,1
Variationsrechnung,38,0,0,5,23,0,7,0,1,1,1
Fertigungstechnik,38,0,1,21,10,0,1,4,0,1,0
Leistungselektronik,37,0,0,16,14,0,0,0,0,7,0
Schwingung,37,0,0,16,14,0,2,0,2,1,2
Website,37,0,0,11,19,0,0,2,3,1,1
Strukturdynamik,37,0,0,4,10,0,20,0,0,1,2
Entscheidungstheorie,37,0,0,13,18,0,1,0,1,4,0
Terrorismus,37,0,0,17,5,3,3,2,0,6,1
Ontologie,37,0,0,4,19,0,9,0,0,3,2
Atmosphäre,37,0,0,4,23,1,2,0,3,2,2
Wasser,37,0,0,12,20,1,1,0,0,3,0
Grüne Chemie,37,0,0,1,28,0,1,0,1,3,3
3D-Druck,37,0,0,14,12,0,1,2,0,5,3
Maschinenelement,37,0,0,34,1,0,0,1,0,1,0
Reise,37,0,0,23,9,1,1,3,0,0,0
Medizinische Informatik,37,0,0,1,26,0,9,0,1,0,0
Approximation,37,0,1,3,16,0,10,0,0,2,5
Telekommunikation,37,0,0,9,15,3,2,3,2,2,1
Kulturerbe,37,0,0,4,21,3,4,0,1,4,0
Neurowissenschaften,37,0,0,16,14,0,2,1,1,3,0
Quantencomputer,37,0,0,9,24,0,3,0,0,0,1
Kontinuumsmechanik,37,0,0,5,29,0,1,0,1,0,1
Formale Methode,36,0,0,3,7,0,24,0,1,0,1
Problemlösen,36,0,0,13,19,0,0,0,1,3,0
Autonomer Roboter,36,0,0,2,10,4,10,1,1,6,2
Anwendungssystem,36,0,0,15,5,0,11,2,2,0,1
Einfamilienhaus,36,0,0,13,18,0,0,3,1,0,1
Biophysik,36,0,0,2,28,0,3,0,1,1,1
Ökosystem,36,0,0,11,12,0,2,1,1,3,6
Finanzmathematik,36,0,0,7,23,0,2,0,0,2,2
Numerisches Modell,36,0,0,0,12,0,1,1,2,6,14
Kreativität,36,0,0,14,16,1,0,1,0,4,0
Medienpädagogik,36,0,0,20,5,5,0,1,0,5,0
Markenpolitik,36,0,0,22,4,0,0,3,0,7,0
Mikroorganismus,36,0,0,4,15,1,1,0,3,2,10
Wiederaufbau,36,0,0,16,17,1,0,1,0,1,0
Anthropogeografie,36,0,0,16,12,1,3,1,0,3,0
Kirchenbau,36,0,0,10,9,8,0,1,0,7,1
Wirtschaftstheorie,35,0,11,9,10,0,1,0,1,3,0
XML,35,0,0,11,9,0,10,3,1,1,0
Schwarzes Loch,35,0,0,0,13,0,6,0,0,5,11
Mitgliedsstaaten,35,0,0,9,11,2,1,0,2,9,1
Computervision,35,0,0,0,13,0,21,0,0,0,1
Tissue Engineering,35,0,0,1,22,0,2,0,1,5,4
Evaluation,35,0,0,12,12,2,0,1,1,7,0
Verfassungsrecht,35,0,0,7,4,3,0,0,0,16,5
Graphen,35,0,0,0,15,0,1,0,0,8,11
Architekturzeichnung,35,0,0,10,19,1,3,0,1,1,0
Journalismus,35,0,0,18,6,1,0,1,0,8,1
Digitale Signalverarbeitung,35,0,0,8,21,0,1,1,0,4,0
Gesundheit,35,0,0,11,16,1,1,0,0,5,1
Telekommunikationsnetz,35,0,0,6,7,2,16,0,1,2,1
Landnutzung,35,0,0,9,10,4,0,0,0,6,6
Ausland,35,0,0,10,6,1,0,0,1,15,2
Grundschule,35,0,0,25,1,0,0,1,0,8,0
Elektroantrieb,35,0,0,23,5,0,0,0,1,6,0
Dienstgüte,35,0,0,1,5,0,23,0,1,5,0
Mikrofluidik,35,0,0,0,18,0,0,0,1,8,8
Naturkatastrophe,35,0,0,2,21,0,6,1,2,1,2
Bioenergieerzeugung,35,0,0,8,21,0,1,0,1,1,3
Gesundheitsgefährdung,35,0,0,12,12,1,4,1,1,3,1
Messtechnik,35,0,0,21,9,1,1,1,0,2,0
Unterricht,35,0,0,19,11,0,0,1,0,4,0
Stadtverkehr,35,0,0,8,18,1,2,0,1,2,3
Sozialraum,34,0,0,17,9,2,0,0,0,5,1
Verbrennungsmotor,34,0,0,15,3,2,0,0,4,9,1
Computerlinguistik,34,0,0,5,12,0,12,0,0,3,2
Mikrostruktur,34,0,0,0,10,0,2,0,1,7,14
UML,34,0,0,12,6,0,10,0,0,4,2
Bodenmechanik,34,0,0,7,19,2,3,0,1,0,2
Phasenumwandlung,34,0,0,0,16,0,3,0,0,6,9
Integrierte Schaltung,34,0,0,0,32,0,1,0,0,1,0
Geotechnik,34,0,0,18,6,2,7,0,0,0,1
SQL,34,0,0,18,15,0,0,1,0,0,0
Stadtviertel,34,0,0,20,4,1,1,0,0,8,0
Bildanalyse,34,0,0,0,14,0,16,0,0,3,1
Supply Chain Management,34,0,0,12,15,0,1,0,0,5,1
Grenzgebiet,34,0,0,10,13,2,0,2,1,5,1
Poröser Stoff,34,0,0,2,22,0,4,0,1,1,4
Kohlendioxid,34,0,0,7,16,0,0,0,1,2,8
Inferenzstatistik,34,0,0,21,7,0,1,3,0,0,2
Norm,34,0,0,29,5,0,0,0,0,0,0
Optimale Kontrolle,34,0,0,1,24,0,6,0,1,1,1
Biometrie,34,0,0,2,19,0,10,0,2,1,0
Agile Softwareentwicklung,34,0,0,14,16,0,2,0,1,1,0
Elektronik,34,0,0,20,10,0,1,2,0,1,0
Antenne,34,0,0,4,28,0,0,0,0,1,1
Modernisierung,33,0,0,21,8,1,0,1,0,2,0
Radioaktiver Abfall,33,0,0,6,14,0,5,1,3,2,2
Erweiterung,33,0,0,17,5,5,3,0,2,1,0
Betriebliches Informationssystem,33,0,0,14,14,0,2,1,0,1,1
Tribologie,33,0,0,8,14,1,1,0,1,3,5
Informationstheorie,33,0,0,7,18,0,5,0,1,0,2
Fuzzy-Logik,33,0,0,2,19,0,5,0,3,4,0
Requirements engineering,33,0,0,12,7,0,7,0,2,4,1
Anthropogene Klimaänderung,33,0,0,14,10,1,1,1,2,4,0
Wirkung,33,0,0,13,2,5,0,1,1,10,1
Elektromobilität,33,0,0,17,2,4,0,3,0,4,3
Landschaft,33,0,0,18,7,0,2,0,0,5,1
Organisation,33,0,0,14,10,2,0,1,0,4,2
Biomolekül,33,0,0,1,24,0,3,0,1,2,2
Urheberrecht,33,0,0,4,5,1,2,0,0,19,2
Anpassung,33,0,0,9,12,0,2,0,0,8,2
Tourismusindustrie,33,0,0,21,7,3,0,0,0,2,0
Überwachung,33,0,0,20,7,2,0,1,0,3,0
Kommunikationstechnik,33,0,0,9,11,3,7,2,0,1,0
Finanzierung,33,0,0,9,12,0,1,2,0,9,0
MEMS,33,0,0,1,20,0,1,0,3,5,3
Plasma,33,0,0,0,20,0,3,0,0,1,9
Zuverlässigkeit,33,0,0,8,8,1,9,0,2,5,0
Intelligentes Stromnetz,32,0,0,5,20,0,1,2,0,2,2
Teilchenbeschleuniger,32,0,0,1,26,0,2,0,0,1,2
Codierungstheorie,32,0,0,4,18,0,7,0,1,2,0
Gewalt,32,0,0,23,4,2,0,0,0,3,0
E-Government,32,0,0,12,10,1,4,1,0,3,1
Kombinatorische Optimierung,32,0,0,3,14,0,11,0,0,2,2
Begriff,32,0,0,16,2,1,0,2,0,11,0
Kohlendioxidemission,32,0,0,8,17,0,1,0,1,4,1
Governance,32,0,0,9,10,3,1,0,0,9,0
Geochemie,32,0,0,2,20,0,1,0,0,2,7
Medienkompetenz,32,0,0,20,7,1,0,0,0,4,0
Windkraftwerk,32,0,0,7,7,0,0,3,2,9,4
Genanalyse,32,0,0,6,11,1,1,1,0,5,7
Biosensor,32,0,0,0,20,0,0,0,1,4,7
Wasserwirtschaft,32,0,0,10,12,3,3,1,1,2,0
Mathematische Logik,32,0,0,5,16,0,9,2,0,0,0
Konservierung,32,0,0,5,20,0,4,0,2,1,0
Betriebssystem,32,0,0,14,14,0,3,1,0,0,0
Inverses Problem,32,0,0,1,22,0,7,0,0,1,1
Prozessoptimierung,32,0,0,11,9,0,1,2,1,7,1
Führung,32,0,0,26,3,0,0,1,0,2,0
Erwärmung,32,0,0,6,18,0,2,0,0,3,3
Mikroskopie,32,0,0,6,14,0,2,0,2,3,5
Licht,32,0,0,9,12,1,3,0,1,3,3
Schweißen,32,0,0,28,1,1,0,1,0,1,0
Holzbau,32,0,0,24,6,0,0,1,1,0,0
Studium,32,0,0,16,7,2,0,2,0,4,1
Stadtforschung,31,0,0,12,11,0,2,1,0,3,2
Hochhaus,31,0,0,9,19,2,0,0,0,1,0
Wasserreserve,31,0,0,7,15,0,3,0,2,3,1
Physikalische Chemie,31,0,0,11,16,0,0,1,0,0,3
Hydrologie,31,0,0,7,13,1,0,2,0,4,4
Biomasse,31,0,0,5,17,0,0,2,0,1,6
Hydrodynamik,31,0,0,4,14,0,6,0,0,2,5
Metamaterial,31,0,0,0,24,0,0,0,0,4,3
Spezielle Relativitätstheorie,31,0,0,11,20,0,0,0,0,0,0
Spektraltheorie,31,0,0,1,21,0,4,0,2,2,1
Lie-Gruppe,31,0,0,1,28,0,1,0,0,1,0
Brandschutz,31,0,0,20,7,0,1,0,1,0,2
Mobiler Roboter,31,0,0,4,12,1,4,0,0,6,4
Neurobiologie,31,0,0,17,4,4,2,1,2,0,1
Lernen,31,0,0,17,8,1,2,1,0,1,1
Politische Kultur,31,0,0,18,5,1,0,0,0,6,1
Molekulardynamik,31,0,0,0,16,0,2,0,1,5,7
Elektromagnetismus,31,0,0,3,26,0,1,0,1,0,0
Leistungsbewertung,31,0,0,4,10,1,9,0,1,6,0
Abfallbehandlung,31,0,0,4,24,0,1,0,2,0,0
Emissionsverringerung,31,0,0,8,13,2,1,0,1,5,1
Anwendungssoftware,31,0,0,7,15,0,3,2,1,2,1
Resilienz,30,0,0,17,8,1,0,0,0,2,2
Faktor Mensch,30,0,1,8,14,0,5,1,0,1,0
Field programmable gate array,30,0,1,1,13,0,8,0,0,6,1
Bioverfahrenstechnik,30,0,0,1,14,0,0,2,3,3,7
Geomorphologie,30,0,0,15,11,0,2,0,1,0,1
Wohnen,30,0,0,11,11,1,1,2,1,3,0
Architekturfotografie,30,0,0,10,15,1,3,0,1,0,0
Leistungsmessung,30,0,0,8,6,0,0,2,0,12,2
Kognitionswissenschaft,30,0,0,8,17,0,2,1,1,1,0
Vergleich,30,0,0,8,8,0,2,0,0,10,2
Beziehung,30,0,0,6,16,1,0,0,0,5,2
Computeralgebra,30,0,0,3,20,0,5,2,0,0,0
Geophysik,30,0,0,4,21,0,2,2,0,1,0
Theologie,30,0,0,18,4,3,1,0,0,4,0
Wirtschaftsgeografie,30,0,0,11,13,0,2,0,1,1,2
Datenbank,30,0,0,8,14,0,6,0,0,2,0
Ernährung,30,0,0,13,10,0,1,1,0,3,2
Massenspektrometrie,30,0,0,2,11,0,0,1,0,3,13
Umweltverschmutzung,30,0,0,5,21,0,1,0,1,1,1
Diffusion,30,0,0,4,12,0,0,1,0,5,8
Verkehrspolitik,30,0,0,15,7,2,2,0,2,1,1
Bioremediation,30,0,0,0,27,0,0,0,0,1,2
Schaltungsentwurf,30,0,0,3,25,0,1,0,0,1,0
Windenergie,30,0,0,8,11,1,1,1,0,8,0
Nanoelektronik,30,0,0,2,18,0,3,0,1,3,3
Systementwurf,30,0,0,0,12,0,7,0,1,6,4
Christentum,30,0,0,19,4,4,1,0,1,1,0
Qualitätskontrolle,30,0,0,8,12,0,1,1,3,5,0
Schüler,30,0,0,21,1,0,0,0,0,7,1
Drahtloses lokales Netz,30,0,0,8,17,1,2,0,0,1,1
Ländliche Entwicklung,30,0,0,2,21,2,1,0,1,2,1
Schutz,30,0,0,10,10,3,0,0,0,6,1
Personalpolitik,30,0,0,23,4,0,0,1,0,2,0
Logische Programmierung,30,0,0,1,3,0,25,0,0,0,1
Transportprozess,30,0,0,1,14,0,3,0,1,3,8
Instandhaltung,30,0,0,11,13,1,1,0,0,3,1
Authentifikation,29,0,0,2,5,0,18,0,1,2,1
PHP,29,0,0,8,19,0,0,1,1,0,0
Content Management,29,0,0,16,6,0,3,1,0,3,0
Genexpression,29,0,0,0,4,0,0,0,0,13,12
Nichtlineare Dynamik,29,0,0,1,22,0,4,0,1,0,1
Personenkraftwagen,29,0,0,19,2,2,0,2,1,3,0
Landschaftsgestaltung,29,0,0,7,12,4,1,3,1,1,0
Entrepreneurship,29,0,0,4,21,0,0,0,0,4,0
Testen,29,0,0,5,12,1,4,1,1,3,2
Ingenieur,29,0,0,16,10,2,0,0,1,0,0
Datenmanagement,29,0,0,8,17,1,0,0,1,2,0
Dimension 3,29,0,0,0,15,1,3,1,0,5,4
Lehrerbildung,29,0,0,16,3,4,0,0,0,5,1
Biopolymere,29,0,0,2,23,0,0,1,1,1,1
Anorganische Chemie,29,0,0,22,5,0,0,1,0,1,0
Beweis,29,0,0,12,10,1,0,3,0,3,0
Berufsschule,29,0,0,24,0,0,0,5,0,0,0
Modellgetriebene Entwicklung,29,0,0,4,8,0,4,0,2,4,7
Umweltüberwachung,29,0,0,2,19,0,1,0,5,2,0
Statik,29,0,0,23,5,0,0,1,0,0,0
Wissensbasiertes System,29,0,0,6,5,1,4,0,5,5,3
Verzweigung,29,0,0,1,25,0,0,0,0,2,1
Sensortechnik,29,0,0,10,13,2,3,0,0,1,0
5G,29,0,0,0,27,0,2,0,0,0,0
Dienstleistung,29,0,0,13,2,4,0,0,0,10,0
Maple,29,0,0,14,14,0,0,1,0,0,0
Identität,29,0,0,13,5,2,1,0,0,6,2
Umweltwissenschaften,29,0,0,7,17,0,5,0,0,0,0
Maßtheorie,29,0,0,8,18,0,1,1,0,0,1
Elektrische Maschine,28,0,0,11,12,0,0,1,1,3,0
Kondensierte Materie,28,0,0,0,22,0,3,0,1,1,1
Wirtschaftlichkeit,28,0,0,13,3,0,1,3,0,8,0
Judenvernichtung,28,0,0,17,4,3,0,0,0,4,0
Markov-Kette,28,0,0,1,19,0,1,0,1,3,3
Leichtbau,28,0,0,13,4,2,0,1,1,6,1
Energieerzeugung,28,0,0,14,9,1,1,0,1,1,1
Wettbewerb,28,0,0,9,11,1,2,0,0,5,0
Genetik,28,0,0,11,16,0,0,0,0,0,1
VisualBASIC für Applikationen,28,0,0,18,8,0,0,2,0,0,0
Geowissenschaften,28,0,0,7,16,1,4,0,0,0,0
Soziale Gerechtigkeit,28,0,0,10,14,1,0,0,0,3,0
Lebensmittelüberwachung,28,0,0,14,12,0,0,1,0,1,0
Alter,28,0,0,18,3,2,0,1,0,4,0
Kristallisation,28,0,0,0,10,0,0,0,2,6,10
Elektrodynamik,28,0,0,16,12,0,0,0,0,0,0
Automatische Sprachanalyse,28,0,0,1,8,0,19,0,0,0,0
Raumdaten,28,0,0,1,19,0,3,1,0,2,2
Computerkriminalität,28,0,0,8,12,0,5,1,1,1,0
Haustechnik,28,0,0,27,0,0,0,0,0,0,1
Baustatik,28,0,0,20,8,0,0,0,0,0,0
Mensch-Maschine-Schnittstelle,28,0,0,5,13,0,5,0,2,2,1
Nichtlineare partielle Differentialgleichung,28,0,0,0,19,0,7,0,2,0,0
Fahrerassistenzsystem,28,0,0,5,4,6,1,1,2,8,1
Quantenpunkt,28,0,0,0,14,0,0,0,0,4,10
Statistische Mechanik,28,0,0,0,24,0,3,0,0,0,1
Festkörper,28,0,0,0,25,0,0,1,1,0,1
Ultrakurzer Lichtimpuls,28,0,0,0,7,0,2,0,0,5,14
Politische Beteiligung,28,0,0,10,9,1,1,0,0,5,2
Museum,28,0,0,6,8,5,4,0,0,4,1
Programm,28,0,0,6,18,0,0,0,1,1,2
Stadtgeografie,28,0,0,6,18,0,1,0,2,1,0
Banach-Raum,28,0,0,0,19,0,4,0,2,0,3
Gravitationswelle,27,0,0,2,7,0,1,0,0,3,14
Stahl,27,0,0,16,5,1,1,0,1,2,1
Umweltbilanz,27,0,0,10,9,1,1,2,2,2,0
Neue Technologie,27,0,0,6,14,2,1,2,0,2,0
Netzwerkanalyse,27,0,0,10,10,1,1,0,0,5,0
Biomedizin,27,0,0,3,18,0,3,0,1,0,2
Benutzerorientierung,27,0,0,8,10,0,6,0,1,0,2
MySQL,27,0,0,13,13,0,0,1,0,0,0
Supraleiter,27,0,0,1,17,0,1,0,0,1,7
Menschenrecht,27,0,0,8,13,0,1,0,1,2,2
Technische Sicherheit,27,0,0,12,10,1,3,0,0,1,0
Antrieb,27,0,0,16,4,0,2,0,0,5,0
C sharp,27,0,0,0,24,0,0,3,0,0,0
iPhone,27,0,0,9,18,0,0,0,0,0,0
Cluster-Analyse,27,0,0,5,13,0,3,0,0,3,3
Kulturlandschaft,27,0,0,17,4,2,1,2,0,1,0
Kreislaufwirtschaft,27,0,0,6,17,1,0,0,0,3,0
Film,27,0,0,8,9,5,0,0,0,5,0
Lebensstil,27,0,0,16,4,1,0,0,0,6,0
Personal Computer,27,0,0,15,4,1,2,5,0,0,0
Autonomie,27,0,0,12,3,4,0,0,0,4,4
Baubetrieb,27,0,0,20,6,0,0,1,0,0,0
Raumwahrnehmung,27,0,0,10,11,1,1,1,0,3,0
Sprache,27,0,0,13,11,0,1,1,0,0,1
Kartografie,27,0,0,7,11,0,4,1,0,3,1
Chaotisches System,27,0,0,4,15,0,4,1,0,0,3
Landschaftsentwicklung,27,0,0,14,8,0,1,1,0,2,1
Approximationstheorie,27,0,0,1,17,0,6,0,0,0,3
Smartphone,27,0,0,10,12,0,0,0,0,5,0
Luftverschmutzung,26,0,0,1,17,0,3,0,3,1,1
Aerodynamik,26,0,0,8,11,0,0,0,1,5,1
Dissertation,26,0,0,0,1,0,0,0,0,19,6
Intervention,26,0,0,13,4,1,0,0,1,4,3
Künste,26,0,0,6,9,9,2,0,0,0,0
Symmetrie,26,0,0,2,21,0,1,0,0,0,2
Infrastruktur,26,0,0,5,16,0,3,1,1,0,0
Umwelterziehung,26,0,0,15,5,0,1,0,0,4,1
Umweltveränderung,26,0,0,13,6,0,2,0,0,2,3
Logik,26,0,0,4,10,0,10,1,0,1,0
Einwanderer,26,0,0,10,5,2,1,1,0,7,0
Nichtlineares dynamisches System,26,0,0,1,16,0,2,0,2,1,4
Lehrer,26,0,0,12,3,0,0,0,0,11,0
Bauplanung,26,0,0,12,10,1,0,0,0,1,2
Extrasolarer Planet,26,0,0,5,5,0,3,0,0,5,8
Beleuchtung,26,0,0,6,13,0,2,1,1,0,3
Beschränkung,26,0,0,7,1,1,0,0,0,16,1
Tektonik,26,0,0,6,15,0,1,0,0,0,4
Arbeitsbedingungen,26,0,0,11,3,1,4,3,0,3,1
Sozialstaat,26,0,0,19,1,1,1,1,0,3,0
Dunkle Materie,26,0,0,2,12,0,1,0,0,2,9
Multikulturelle Gesellschaft,26,0,0,18,3,2,0,1,1,1,0
Erkenntnistheorie,26,0,0,10,8,1,1,1,0,5,0
Atomphysik,26,0,0,7,15,0,1,1,0,1,1
Standardmodell,26,0,0,2,13,0,0,0,0,0,11
Sammlung,26,0,0,11,4,7,1,0,0,0,3
Nutzungsänderung,26,0,0,12,5,5,0,2,0,2,0
Europäische Integration,26,0,0,10,6,4,0,1,2,3,0
Autonomes System,26,0,0,3,9,3,6,0,0,3,2
Bergbau,26,0,0,12,5,3,1,0,2,3,0
Zerstörungsfreie Werkstoffprüfung,26,0,0,4,9,0,5,0,1,6,1
Versuchsplanung,26,0,0,7,13,0,2,1,1,0,2
Moderne Physik,26,0,0,13,11,0,0,2,0,0,0
Funktechnik,26,0,0,5,20,0,1,0,0,0,0
Öffentlichkeit,26,0,0,15,4,2,1,1,0,3,0
Sozialgeografie,26,0,0,12,8,2,1,1,0,2,0
Fuzzy-Menge,26,0,0,0,14,0,7,0,4,1,0
Unternehmensgründung,26,0,0,11,6,0,0,1,0,8,0
Quantenchemie,26,0,0,6,13,0,1,0,0,3,3
Musik,26,0,0,4,12,1,6,0,0,3,0
TCP/IP,26,0,0,13,7,0,4,1,1,0,0
Echtzeitsystem,26,0,0,1,3,3,8,1,2,6,2
Digitaltechnik,26,0,0,17,6,1,0,0,2,0,0
Elektronische Schaltung,26,0,0,12,13,0,0,1,0,0,0
Treibhausgas,26,0,0,5,9,1,2,0,0,3,6
RFID,26,0,0,10,8,0,1,1,1,5,0
Energieeinsparung,26,0,0,10,11,0,0,0,1,4,0
Familie,26,0,0,16,3,0,1,1,2,2,1
Arbeitsmarkt,25,0,0,13,6,0,1,1,0,2,2
Mehrschichtsystem,25,0,0,0,3,0,0,0,0,10,12
Lernendes System,25,0,0,3,9,2,6,0,2,2,1
Freifläche,25,0,0,12,4,3,0,3,0,3,0
Text Mining,25,0,0,5,7,0,5,0,0,5,3
Fotografie,25,0,0,7,14,2,0,0,0,2,0
Leistungssteigerung,25,0,0,10,3,0,0,0,0,8,4
Stoßwelle,25,0,0,0,17,0,0,0,1,0,7
Gedenkstätte,25,0,0,9,9,3,0,0,0,4,0
Elektrizitätsversorgungsnetz,25,0,0,4,14,1,0,1,0,5,0
Grundwasser,25,0,0,6,12,0,1,1,0,2,3
Suchmaschine,25,0,0,10,4,1,0,0,0,6,4
Kundenorientierung,25,0,0,13,0,2,0,2,0,7,1
Restaurierung,25,1,0,6,9,6,1,2,0,0,0
Inklusion,25,0,0,13,2,1,1,0,0,8,0
Technisches System,25,0,0,14,6,1,1,0,0,3,0
Soziale Situation,25,0,0,9,9,1,0,0,3,2,1
Glas,25,0,0,4,5,0,4,0,1,3,8
Umfrage,25,0,0,15,2,0,0,2,1,5,0
Industrie,25,0,0,8,10,0,1,0,0,4,2
Korruption,25,0,0,5,13,0,0,0,0,6,1
Kundenmanagement,25,0,0,15,3,0,0,0,0,6,1
Rekonstruktion,25,0,0,9,0,2,0,1,0,5,8
Metall,25,0,0,3,13,0,1,0,0,4,4
Meteorologie,25,0,0,15,10,0,0,0,0,0,0
Nanodraht,25,0,0,0,7,0,0,0,0,5,13
Weltbild,25,0,0,18,2,0,0,2,0,3,0
Biostatistik,25,0,0,6,16,0,0,0,0,0,3
Organische Synthese,25,0,0,1,13,0,0,0,1,5,5
Organisationswandel,25,0,0,16,5,0,1,0,0,2,1
Sicherheitspolitik,25,0,0,8,7,3,1,0,0,6,0
Supraleitung,25,0,0,2,16,0,1,1,0,1,4
Meer,25,0,0,5,13,0,1,0,0,4,2
Objektorientierung,25,0,0,9,4,0,10,0,0,2,0
Optische Eigenschaft,25,0,0,0,11,0,2,0,0,8,4
Mikrocontroller,25,0,0,10,11,0,0,0,0,3,1
Politische Kommunikation,25,0,0,12,3,1,0,0,0,7,2
Weltgesellschaft,25,0,0,20,3,0,0,0,0,2,0
Intelligenter Werkstoff,25,0,0,1,17,0,5,0,0,1,1
Medienwissenschaft,25,0,0,10,6,1,0,0,0,8,0
Fourier-Transformation,25,0,0,8,12,0,0,0,1,2,2
Mathematica,25,0,0,2,23,0,0,0,0,0,0
Hochschulschrift,25,0,0,0,0,0,0,0,0,19,6
Analytische Chemie,25,0,0,8,15,0,0,0,1,1,0
Automatische Spracherkennung,25,0,0,2,8,0,5,0,4,2,4
Bahnplanung,25,0,0,2,9,1,4,0,0,8,1
Kryptosystem,25,0,0,3,8,0,14,0,0,0,0
Kriminalität,24,0,0,13,6,2,0,1,0,2,0
Energie,24,0,0,8,15,0,0,0,0,0,1
Theoretische Mechanik,24,0,0,13,10,0,0,1,0,0,0
Statistische Analyse,24,0,0,3,16,0,0,0,0,1,4
Klimagerechtes Bauen,24,0,0,6,15,1,2,0,0,0,0
Sozialpolitik,24,0,0,14,5,1,1,0,1,2,0
Schwarmintelligenz,24,0,0,1,14,0,8,1,0,0,0
Scrum,24,0,0,18,2,0,0,0,0,4,0
Personalentwicklung,24,0,0,16,4,0,0,1,0,3,0
Umweltverträgliches Produkt,24,0,0,17,4,0,2,0,1,0,0
Soziokultureller Wandel,24,0,0,15,7,1,0,0,1,0,0
Stadtumbau,24,0,0,6,9,2,0,3,0,4,0
Politische Wissenschaft,24,0,0,12,9,1,0,0,1,1,0
Implementation,24,0,0,12,5,0,0,0,1,5,1
Regelungssystem,24,0,0,1,14,0,3,0,1,3,2
Verifikation,24,0,0,0,5,0,13,0,0,5,1
Gesteinskunde,24,0,0,14,8,0,0,1,0,0,1
Lärmschutz,24,0,0,18,1,0,1,0,0,2,2
Raumfahrttechnik,24,0,0,8,10,0,2,1,3,0,0
Anthropogener Einfluss,24,0,0,9,9,0,0,0,0,4,2
Hydraulik,24,0,0,14,8,0,1,0,0,1,0
Wissenschaftstheorie,24,0,0,7,14,1,0,1,0,1,0
DIN-Norm,24,0,0,23,0,0,0,1,0,0,0
Pflanzenzüchtung,24,0,0,7,12,0,0,0,0,4,1
Verschränkter Zustand,24,0,0,0,7,0,2,0,0,8,7
Museumsbau,24,0,0,6,11,2,3,0,0,1,1
Forschungsmethode,24,0,0,7,16,1,0,0,0,0,0
Hochwasserschutz,24,0,0,7,10,1,2,1,0,3,0
Buchdruck,24,0,0,8,9,0,5,0,0,0,2
Wissen,24,0,1,8,8,2,0,1,0,4,0
Biowissenschaften,24,0,0,10,9,1,1,0,0,3,0
Bayes-Verfahren,24,0,0,3,16,0,2,0,1,0,2
Beschichtung,24,0,0,4,9,0,3,0,1,5,2
iPad,24,0,0,8,16,0,0,0,0,0,0
Quantenchromodynamik,24,0,0,0,13,0,3,0,0,0,8
Bodenverschmutzung,24,0,0,1,12,0,2,0,5,2,2
Biomathematik,24,0,0,2,18,0,3,0,1,0,0
Mikromechanik,24,0,2,0,14,0,0,0,2,2,4
Ressourcenmanagement,24,0,0,5,10,1,1,0,1,5,1
Oberfläche,24,0,0,1,13,0,2,0,1,4,3
