Subject,Overall Frequency,Article-de,Article-en,Book-de,Book-en,Conference-de,Conference-en,Report-de,Report-en,Thesis-de,Thesis-en
Evolution,71,0,0,39,18,1,1,1,3,3,5
Gesundheit,70,0,0,30,23,1,2,1,1,11,1
Data Science,70,0,0,12,35,1,21,0,0,1,0
Psychische Störung,70,0,0,52,11,0,1,2,1,3,0
Stoffeigenschaft,70,0,0,14,47,0,2,0,1,5,1
Urheberrecht,70,0,0,12,10,4,0,0,0,36,8
Erkenntnistheorie,70,0,0,29,24,1,1,1,0,14,0
Universität,70,0,0,27,18,5,2,1,2,15,0
Bildungswesen,70,0,0,37,21,4,0,2,0,4,2
Arbeitnehmer,70,0,0,29,14,1,0,2,0,21,3
Soziale Bewegung,69,0,0,24,26,1,0,1,2,13,2
Technologie,69,0,0,17,44,0,3,1,1,3,0
Datenbanksystem,69,0,0,7,17,0,33,2,1,7,2
Monte-Carlo-Simulation,69,0,0,2,37,0,1,0,2,6,21
Quantenphysik,69,0,0,9,52,1,6,1,0,0,0
Haftung,69,0,0,16,0,2,0,0,0,42,9
Motivation,69,0,0,34,13,3,0,0,0,16,3
Großstadt,69,0,0,30,20,4,2,1,1,9,2
Webdesign,68,0,0,28,35,0,0,3,1,1,0
Entwurf,68,0,0,12,42,1,3,0,2,7,1
Funknetz,68,0,0,4,47,0,10,1,0,5,1
Kraftfahrzeug,68,0,0,32,17,2,0,3,0,13,1
Religiosität,68,0,0,37,10,6,0,2,1,10,2
Lebenslanges Lernen,68,0,0,35,14,3,0,6,0,10,0
Umweltbezogenes Management,68,0,0,33,22,0,2,2,0,7,2
Populismus,68,0,0,39,20,4,1,1,0,3,0
Politische Wissenschaft,68,0,0,38,20,1,0,1,2,5,1
Naturschutz,68,0,0,29,24,5,0,0,1,3,6
Smart City,67,0,0,10,44,0,12,1,0,0,0
Mann,67,0,0,42,13,1,0,3,1,6,1
Geschichtsunterricht,67,0,0,46,4,5,0,2,1,9,0
Effizienz,67,0,0,14,25,3,1,0,1,18,5
Quantenfeldtheorie,67,0,0,5,49,0,5,0,0,1,7
Muslim,67,0,0,32,14,1,3,2,2,10,3
Wertorientierung,67,0,0,46,6,1,0,2,0,11,1
Evangelische Theologie,67,0,0,43,2,12,1,0,2,7,0
Didaktik,66,0,0,46,9,3,0,3,0,5,0
Finanzmathematik,66,0,0,22,34,0,2,1,2,1,4
Ethnologie,66,0,0,26,29,1,2,0,1,7,0
Baustoff,66,0,0,24,27,2,10,0,0,2,1
Haus,66,0,0,25,33,0,2,2,2,2,0
Qualitative Methode,66,0,0,36,20,5,1,2,0,2,0
Selbstorganisation,66,0,0,20,16,0,1,1,0,15,13
Coaching,66,0,0,60,1,0,0,0,0,5,0
Übersetzung,66,0,0,26,28,2,2,0,1,5,2
Zivilgesellschaft,66,0,0,24,18,2,2,1,0,16,3
Sklaverei,66,0,0,12,44,0,2,0,2,0,6
Neoliberalismus,65,0,0,29,23,1,0,2,0,9,1
Unternehmenskooperation,65,0,0,26,7,1,2,2,0,25,2
Interkulturelle Erziehung,65,0,0,45,5,4,0,0,0,11,0
Entstehung,65,0,0,27,18,3,0,1,1,9,6
Soziale Verantwortung,65,0,0,31,21,0,0,1,0,12,0
Pflanzen,65,0,0,23,31,0,1,0,0,1,9
Wettbewerbspolitik,64,0,30,7,12,7,0,0,0,7,1
Weiterbildung,64,0,0,41,5,2,0,3,2,10,1
Computerunterstütztes Verfahren,64,0,0,17,24,1,11,2,0,8,1
Kirche,64,0,0,33,7,15,3,0,0,4,2
Sozialraum,64,0,0,39,10,4,3,0,0,7,1
Wissenschaftliches Rechnen,64,0,0,11,27,0,25,0,1,0,0
Ingenieurwissenschaften,64,0,0,31,28,2,2,1,0,0,0
Wettbewerbsrecht,64,0,30,8,3,4,0,1,0,17,1
Katalysator,63,0,0,1,15,0,3,0,4,15,25
Evangelische Kirche,63,0,0,37,0,10,0,1,2,12,1
Online-Ressource,63,0,1,7,14,1,0,0,0,19,21
EXCEL,63,0,0,43,18,0,0,2,0,0,0
Quantentheorie,63,0,0,11,46,0,3,0,1,0,2
Maschinenbau,63,0,0,53,6,0,1,0,0,3,0
Finanzwirtschaft,63,0,0,16,38,2,4,0,0,2,1
Ethnische Identität,63,0,0,10,37,2,3,0,4,2,5
Drama,63,0,0,16,24,3,3,2,0,11,4
Wechselwirkung,63,0,0,7,40,0,2,0,0,7,7
Gruppentheorie,63,0,0,8,45,0,8,0,0,0,2
Ost-West-Konflikt,63,0,0,19,26,3,3,0,0,11,1
Jugendhilfe,62,0,0,40,3,7,0,4,0,8,0
Energiewirtschaft,62,0,10,26,14,2,1,0,0,8,1
Kraftfahrzeugtechnik,62,0,0,39,9,8,2,0,1,2,1
Werkstoff,62,0,0,12,42,0,3,2,2,1,0
Geoinformationssystem,62,0,0,3,42,2,11,0,0,3,1
Programmiersprache,62,0,0,12,37,0,10,2,1,0,0
Algebra,62,0,0,33,14,0,12,1,0,2,0
Kontroverse,62,0,0,33,8,6,0,3,0,12,0
Wirkungsanalyse,62,0,19,22,3,1,1,0,1,10,5
Multimedia,62,0,0,9,30,2,16,1,0,2,2
Wissenschaftliches Manuskript,62,0,0,47,8,0,0,6,0,1,0
Katalyse,62,0,0,4,30,0,2,0,0,14,12
Arbeitsmarktpolitik,62,0,0,23,18,5,3,2,2,8,1
Biografieforschung,62,0,0,29,3,1,0,4,1,24,0
Sexualverhalten,62,0,0,46,7,4,0,2,0,3,0
Astronomie,62,0,0,15,40,0,1,0,3,2,1
Planung,62,0,0,31,14,6,0,3,4,4,0
Körper,61,0,0,34,11,5,0,0,1,9,1
Fremdsprachenlernen,61,0,0,17,36,2,0,0,1,4,1
Datenbankverwaltung,61,0,0,1,50,0,7,0,0,3,0
Arbeit,61,0,0,26,15,6,3,1,2,7,1
Objektorientierte Programmierung,61,0,0,22,21,0,14,3,1,0,0
Datenstruktur,61,0,0,28,16,0,16,0,0,1,0
Biochemie,61,0,0,31,23,0,0,1,2,2,2
Qualitätssicherung,61,0,0,22,12,2,3,3,1,16,2
Elektrotechnik,61,0,0,43,8,0,6,3,0,1,0
Vorschulerziehung,61,0,0,42,7,0,0,2,0,8,2
Wirtschaftsforschung,61,0,56,3,1,1,0,0,0,0,0
Verkehrsplanung,61,0,0,31,13,5,1,2,1,5,3
Computerunterstütztes Lernen,61,0,0,30,12,3,5,1,2,8,0
Spektroskopie,61,0,0,4,36,0,2,0,1,5,13
Soziolinguistik,61,0,0,7,44,2,4,0,3,1,0
Kulturwirtschaft,61,0,36,11,7,2,0,0,0,5,0
Energieversorgung,61,1,0,29,22,3,0,1,1,4,0
Mathematische Methode,61,0,0,10,43,0,6,2,0,0,0
Interreligiöser Dialog,61,0,0,32,6,10,3,0,0,8,2
Vertrieb,60,0,0,58,1,0,0,0,0,1,0
Ernährung,60,0,0,37,11,1,5,2,0,2,2
Transformation,60,0,0,25,4,4,3,1,0,21,2
Sportunterricht,60,0,0,45,2,1,0,6,0,6,0
Institutionenökonomie,60,0,0,18,15,7,3,0,3,11,3
Blockchain,60,0,0,7,32,0,12,1,0,7,1
Analyse,60,0,0,25,19,0,0,1,1,12,2
Qualität,60,0,0,30,9,5,0,2,0,10,4
Vertrauen,60,0,0,31,9,1,0,0,0,17,2
Software,60,0,0,12,22,0,8,1,7,6,4
Experimentelle Wirtschaftsforschung,60,0,56,1,2,0,0,0,1,0,0
Resilienz,60,0,0,39,8,0,1,0,0,8,4
Kontrolltheorie,60,0,1,0,42,0,14,0,1,1,1
Datenauswertung,59,0,0,14,35,0,2,0,1,4,3
Architekt,59,0,0,11,39,2,1,0,0,5,1
Kommunalpolitik,59,0,0,25,23,2,0,1,0,8,0
Textproduktion,59,0,0,35,10,1,0,4,0,8,1
Computergrafik,59,0,0,13,30,0,11,2,0,0,3
Wirtschaftskrise,59,0,0,30,19,2,4,0,0,3,1
Herstellung,59,0,0,10,40,0,0,0,0,7,2
Proteine,59,0,0,5,30,0,0,0,0,10,14
Bauentwurf,59,0,0,22,26,4,3,1,0,2,1
Französisch,59,0,0,25,13,2,2,0,1,11,5
Stadtökologie,59,0,0,12,41,2,3,0,1,0,0
Gewöhnliche Differentialgleichung,59,0,0,21,27,0,6,0,0,3,2
Fotovoltaik,58,0,0,11,19,0,2,1,3,14,8
Industriedesign,58,0,0,30,17,4,1,5,0,1,0
Computer,58,0,0,20,30,1,0,0,0,7,0
Entwicklungspsychologie,58,0,0,45,9,1,0,0,1,1,1
Lebenslauf,58,0,0,37,5,1,0,1,0,12,2
Solarzelle,58,0,0,6,13,0,2,0,2,21,14
Industriebetrieb,58,0,0,38,10,0,1,0,2,7,0
Regionale Wirtschaftsentwicklung,58,0,27,6,15,0,3,0,1,5,1
C++,58,0,0,24,30,0,0,4,0,0,0
Spracherwerb,58,0,0,23,19,1,0,4,3,6,2
Urbanität,58,0,0,22,23,4,2,0,0,7,0
Interdisziplinäre Forschung,58,0,0,37,10,7,2,1,0,1,0
Berichterstattung,58,0,0,22,6,1,0,0,1,24,4
Grundrecht,58,0,0,12,4,1,1,0,0,34,6
Kombinatorik,57,0,0,7,29,0,19,0,2,0,0
Mobilität,57,0,0,28,15,3,3,0,0,7,1
Liberalismus,57,0,0,15,23,1,1,0,1,14,2
Katholische Theologie,57,0,0,42,0,4,0,1,0,10,0
Stadtsanierung,57,0,0,16,29,3,0,1,2,3,3
Medienkompetenz,57,0,0,32,14,3,0,1,0,7,0
Photonik,57,0,0,1,37,0,5,0,1,3,10
Kulturwissenschaften,57,0,0,36,10,7,2,0,0,2,0
Berufsbildung,57,0,0,34,7,2,0,4,0,7,3
Grammatik,57,0,0,30,22,1,2,1,1,0,0
Museum,57,0,0,23,15,5,3,0,0,10,1
Protestbewegung,57,0,0,26,15,0,2,2,0,10,2
Autonomes Fahrzeug,57,0,0,7,19,3,7,2,0,14,5
Wissen,57,0,1,19,16,5,1,1,1,11,2
Quanteninformatik,57,0,0,2,38,0,2,0,0,3,12
Baudenkmal,56,0,0,23,14,8,3,4,1,3,0
Unterrichtsmethode,56,0,0,40,8,1,0,3,1,3,0
Soziale Konstruktion,56,0,0,33,2,3,0,2,0,13,3
Korruption,56,0,0,13,26,2,2,1,0,9,3
Klima,56,0,0,30,16,1,0,2,0,3,4
Baukonstruktion,56,0,0,24,25,1,1,4,0,1,0
Bemessung,56,0,0,33,13,0,0,2,0,5,3
Sexualität,56,0,0,27,20,2,0,1,1,4,1
Hochschulbildung,56,0,0,16,27,2,2,0,1,5,3
Computerunterstützte Kommunikation,56,0,0,15,27,0,4,1,1,6,2
Geschichtswissenschaft,56,0,0,25,14,7,2,1,2,5,0
Open Source,56,0,0,17,31,0,2,1,0,2,3
Laser,56,0,0,13,26,0,2,1,0,3,11
Latein,56,0,0,24,17,4,3,0,0,4,4
Kreditwesen,55,0,0,15,25,3,3,0,0,9,0
Rechtsprechung,55,0,0,16,5,0,3,0,0,28,3
Parallelverarbeitung,55,0,1,5,17,0,28,0,1,1,2
Beruf,55,0,0,33,7,3,0,4,0,7,1
Semantic Web,55,0,0,4,22,0,13,0,5,6,5
Unsicherheit,55,0,10,6,25,3,3,0,1,4,3
Technikbewertung,55,0,0,24,14,2,2,3,6,3,1
Angewandte Mathematik,55,0,0,13,31,0,9,1,1,0,0
Interdisziplinarität,55,0,0,34,7,8,1,0,1,4,0
Rechnungslegung,55,0,0,39,4,1,0,0,1,10,0
Mechatronik,55,0,0,18,18,0,3,1,1,11,3
Partei,55,0,0,22,10,2,0,1,1,17,2
Stadtsoziologie,55,0,0,21,22,2,5,1,4,0,0
Randwertproblem,55,0,0,2,43,0,5,0,1,0,4
Turbulente Strömung,55,0,0,2,25,0,8,1,1,9,9
Funktionalanalysis,55,0,0,5,37,0,13,0,0,0,0
Anthropologie,55,0,0,26,19,3,0,1,2,4,0
Energietechnik,54,0,0,33,13,0,1,2,0,4,1
Metapher,54,0,0,18,12,5,2,0,0,11,6
Sekundarstufe 2,54,0,0,39,2,1,0,3,0,9,0
Teamwork,54,0,0,36,3,0,2,1,1,10,1
Hochschuldidaktik,54,0,0,33,5,7,1,2,0,5,1
Risiko,54,0,0,28,4,3,3,1,0,11,4
Mikrosystemtechnik,54,0,0,3,18,0,3,0,6,24,0
Weimarer Republik,54,0,0,32,6,3,0,0,1,12,0
Softwarearchitektur,54,0,0,26,9,0,8,0,0,8,3
Serviceorientierte Architektur,54,0,0,9,21,1,5,0,0,14,4
Gemeinde,54,0,0,25,2,7,2,2,0,12,4
Wirtschaftssystem,54,0,9,25,11,6,0,0,1,1,1
Natürliche Ressourcen,54,0,15,12,21,0,1,1,0,3,1
Gerechtigkeit,54,0,0,27,12,2,0,1,0,9,3
Flucht,54,0,0,38,4,3,0,1,1,5,2
Verfahrenstechnik,54,0,0,27,23,0,0,1,1,0,2
Wissensextraktion,54,0,0,1,12,0,36,0,1,1,3
Ideologie,53,0,0,28,16,1,2,0,0,5,1
Regressionsanalyse,53,0,0,15,31,0,0,1,0,0,6
Dünne Schicht,53,0,0,0,21,0,2,0,3,10,17
Stochastisches Modell,53,0,0,8,28,0,9,0,1,2,5
Medienwissenschaft,53,0,0,25,9,3,3,0,0,11,2
Förderung,53,0,0,30,8,1,0,0,0,14,0
Einstellung,53,0,0,29,6,2,0,1,0,13,2
Numerisches Modell,53,0,0,0,21,0,2,1,2,8,19
Lebensstil,53,0,0,30,8,2,0,1,0,12,0
Website,53,0,0,16,27,0,0,3,4,1,2
Bilanz,53,0,0,43,0,0,0,0,1,9,0
Medizinische Versorgung,53,0,0,29,12,4,0,0,0,5,3
Lebensführung,53,0,0,40,2,0,0,1,0,9,1
Biografie,53,0,0,29,14,2,1,1,1,4,1
Strafverfahren,53,0,0,17,3,2,1,0,0,27,3
Lebensmitteltechnologie,53,0,0,8,39,0,2,0,2,1,1
Sozialstruktur,53,0,0,37,5,1,0,2,0,5,3
LHC,53,0,0,3,23,0,3,1,0,3,20
Religionsphilosophie,52,0,0,30,11,6,0,0,0,3,2
Darstellungstheorie,52,0,0,0,36,0,7,0,0,5,4
Bildungsökonomie,52,0,35,3,9,3,0,0,0,0,2
Soziokultureller Wandel,52,0,0,22,13,8,3,1,1,4,0
Wohlfahrtsstaat,52,0,0,22,16,0,2,1,0,11,0
International Financial Reporting Standards,52,0,0,40,0,0,0,0,1,10,1
Karriere,52,0,0,34,10,0,0,2,0,6,0
Android Systemplattform,52,0,0,10,40,0,0,2,0,0,0
Wiedervereinigung Deutschland,52,0,0,40,2,4,0,1,1,3,1
LINUX,52,0,0,24,24,1,0,3,0,0,0
Erinnerung,52,0,0,32,7,0,4,2,0,5,2
Biomaterial,52,0,0,0,46,0,2,0,1,1,2
Gestaltung,52,0,0,23,15,5,3,2,2,1,1
Elektrofahrzeug,52,0,0,19,15,1,0,3,1,13,0
Berufliche Integration,52,0,13,20,4,2,0,4,0,6,3
Sozialpsychologie,52,0,0,33,10,0,1,0,2,5,1
Modell,52,0,0,7,14,1,8,0,2,14,6
Freiheit,52,0,0,37,6,1,0,1,0,7,0
Multivariate Analyse,52,0,0,11,34,0,0,0,1,3,3
Bauwerk,52,0,0,13,33,1,3,1,0,1,0
Judenverfolgung,52,0,0,35,3,6,0,2,0,6,0
Sozialstaat,52,0,0,29,5,7,2,3,0,5,1
Postmoderne,52,0,0,25,16,2,1,0,1,5,2
Romantik,51,0,0,19,21,2,0,0,1,7,1
Organisatorisches Lernen,51,0,0,20,12,2,2,3,0,10,2
Privatrecht,51,0,0,25,3,6,4,0,0,12,1
Bauvorhaben,51,0,0,32,9,1,1,1,0,6,1
Interkulturelle Kompetenz,51,0,0,30,8,3,1,1,1,7,0
Algebraische Geometrie,51,0,0,0,32,0,14,0,2,3,0
Einkommensverteilung,51,0,9,13,23,0,2,0,0,3,1
Männlichkeit,51,0,0,27,15,3,0,0,2,4,0
Symbol,51,0,0,40,3,0,0,0,0,6,2
Sexueller Missbrauch,51,0,0,43,2,0,0,2,0,4,0
Kapitalmarkt,51,0,0,13,24,0,4,0,0,8,2
Topologie,51,0,0,4,29,0,16,0,0,0,2
Sensor,51,0,0,9,25,0,1,2,2,6,6
Kritische Theorie,51,0,0,19,13,3,1,0,1,13,1
Nanokomposit,51,0,0,0,37,0,0,0,2,4,8
Strafbarkeit,51,0,0,4,1,2,0,0,0,43,1
Transport,51,0,0,9,25,1,7,0,1,6,2
Unternehmenserfolg,51,0,0,27,8,0,0,2,0,12,2
Krisenmanagement,51,0,0,29,15,1,0,2,0,3,1
Regierung,51,0,0,20,20,1,1,2,0,5,2
Empirische Forschung,50,0,0,40,6,1,0,0,1,0,2
Konstruktion,50,0,0,24,20,1,0,0,0,5,0
Rechtsphilosophie,50,0,0,22,9,2,2,1,0,8,6
Hochleistungsrechnen,50,0,0,2,11,0,28,0,5,4,0
Dienstgüte,50,0,0,2,5,0,32,0,1,8,2
Geografie,50,0,0,18,26,0,0,2,0,2,2
Lehre,50,0,0,31,8,4,1,1,0,5,0
Musikerziehung,50,0,0,26,4,10,0,1,0,9,0
Marktwirtschaft,50,0,0,24,13,2,2,1,1,7,0
Erweiterte Realität Informatik,50,0,0,12,13,0,11,0,5,8,1
Technische Mechanik,50,0,0,36,8,0,5,0,0,0,1
Legitimation,49,0,0,10,6,3,1,1,0,25,3
Medizinische Informatik,49,0,0,3,32,0,11,0,2,0,1
Lerntechnik,49,0,0,36,3,0,0,9,0,1,0
Kognition,49,0,1,14,26,2,0,0,1,2,3
Politische Ökonomie,49,0,0,21,16,1,1,0,0,7,3
Kleinkindpädagogik,49,0,0,29,9,1,0,1,0,9,0
Umweltbewusstsein,49,0,0,26,14,0,0,4,0,5,0
Unternehmensbewertung,49,0,0,31,3,0,0,0,0,15,0
Politischer Unterricht,49,0,0,34,3,3,1,0,0,7,1
Landschaftsplanung,49,0,0,15,21,1,3,1,0,6,2
Landschaftsarchitektur,49,0,0,11,35,0,2,0,0,0,1
Werkstoffprüfung,49,0,0,23,15,1,2,1,2,5,0
Mechanische Eigenschaft,49,0,0,5,29,0,2,0,3,4,6
Wirtschaftsmathematik,49,0,17,22,8,1,0,1,0,0,0
Metallischer Werkstoff,49,0,0,16,27,1,1,0,1,2,1
Heterogenität,49,0,0,21,6,5,0,0,1,11,5
Molekularbiologie,49,0,0,14,25,0,1,1,5,2,1
Mechanik,49,0,1,17,27,0,1,1,0,1,1
Harmonische Analyse,48,0,0,2,40,0,6,0,0,0,0
Sozialismus,48,0,0,22,18,1,0,1,0,5,1
Selbstbild,48,0,0,22,6,4,0,1,0,14,1
Arbeitsrecht,48,0,0,21,7,4,0,0,0,15,1
Biomedizinische Technik,48,0,0,1,38,0,6,1,1,0,1
Entwicklungsökonomie,48,0,28,1,16,0,0,0,0,1,2
Medienkonsum,48,0,0,31,2,3,0,1,0,10,1
Gleichberechtigung,48,0,0,23,13,4,0,2,0,5,1
Computervision,48,0,0,0,16,0,31,0,0,0,1
Zahlentheorie,48,0,0,11,26,0,8,1,1,1,0
Kinderliteratur,48,0,0,25,9,8,1,3,0,2,0
Nutzung,48,0,0,25,4,4,1,4,0,7,3
Telekommunikationsnetz,48,0,0,6,11,2,25,0,1,2,1
Industrie,48,0,0,17,20,0,2,0,1,5,3
Statistische Physik,48,0,0,5,38,0,3,0,2,0,0
Anwendungssystem,48,0,0,17,7,0,18,2,2,1,1
Moral,48,0,0,33,8,2,1,1,0,2,1
Unternehmensentwicklung,48,0,0,27,13,0,3,2,0,3,0
Neurowissenschaften,47,0,0,20,19,0,2,1,1,3,1
Wasser,47,0,0,15,25,1,1,0,0,3,2
Gartenkunst,47,0,0,22,14,10,0,0,0,1,0
Web Services,47,0,0,6,19,0,15,1,0,3,3
Berufsausbildung,47,0,0,23,9,2,0,3,0,8,2
Ausland,47,0,0,14,9,2,0,0,1,19,2
Herrschaft,47,0,0,18,8,9,0,1,1,7,3
Lebensmittelverarbeitung,47,0,0,3,40,0,3,0,1,0,0
Optimale Kontrolle,47,0,0,2,33,0,10,0,0,1,1
Politische Identität,47,0,0,20,7,6,2,0,1,9,2
Compliance-System,47,0,0,24,1,6,1,0,0,14,1
Anpassung,47,0,0,13,18,0,4,0,0,9,3
Betriebswirtschaftslehre,47,0,0,38,3,2,1,1,0,1,1
Telekommunikation,47,0,0,12,22,3,3,2,2,2,1
Stochastik,47,0,0,20,15,0,2,3,1,2,4
Verhaltensstörung,47,0,0,39,2,1,0,0,0,5,0
Ausgrenzung,47,0,0,29,5,4,0,1,1,6,1
Massenkultur,47,0,0,17,18,4,3,1,1,2,1
Modernisierung,47,0,0,30,8,1,1,0,0,7,0
Zuverlässigkeit,47,0,0,10,16,1,12,0,3,5,0
Aufklärung,47,0,0,24,7,5,0,0,0,9,2
Wiederaufbau,47,0,0,18,22,2,1,1,1,2,0
Landeskunde,47,0,0,40,3,0,0,3,1,0,0
Bildungstheorie,46,0,0,33,1,2,0,0,0,10,0
Netzwerkmanagement,46,0,0,22,3,2,1,0,0,18,0
Korpus Linguistik,46,0,0,4,27,1,2,0,0,8,4
Politisches Denken,46,0,0,26,11,2,1,0,0,4,2
Allgemeiner Teil,46,0,0,42,1,0,0,1,0,2,0
Landwirtschaftliche Betriebslehre,46,0,38,1,6,0,0,0,0,1,0
Kartellrecht,46,0,0,8,2,1,0,1,0,26,8
Evolutionärer Algorithmus,46,0,0,1,17,0,17,0,1,8,2
Internationales Management,46,0,0,17,21,1,1,0,0,5,1
Lebenswelt,46,0,0,27,1,1,0,3,0,13,1
Therapie,46,0,0,13,29,1,0,0,0,2,1
Wasserverschmutzung,46,0,0,4,30,0,2,0,3,5,2
Kundenbindung,46,0,0,28,3,1,0,0,0,14,0
Religiöser Pluralismus,46,0,0,18,9,11,2,1,1,1,3
Evangelischer Religionsunterricht,46,0,0,32,0,5,0,1,0,7,1
Lohn,46,0,35,0,9,0,1,0,1,0,0
Kleinkind,46,0,0,27,9,1,1,1,0,6,1
Elektroantrieb,46,0,0,29,6,0,0,1,1,9,0
Erzählen,46,0,0,25,9,1,3,1,0,4,3
Gesundheitspolitik,46,0,0,16,20,1,0,0,0,8,1
Student,46,0,0,26,8,2,0,2,0,7,1
Schaltungsentwurf,46,0,0,4,38,0,1,0,0,3,0
Optik,46,0,0,8,36,0,0,1,0,1,0
Atmosphäre,46,0,0,7,29,0,2,0,2,2,4
Familienbetrieb,46,0,0,21,7,1,1,0,0,15,1
Arbeitsökonomie,46,0,41,0,5,0,0,0,0,0,0
Wissenschaftstheorie,46,0,0,24,14,1,1,2,1,2,1
Migrationspolitik,46,0,0,21,12,4,0,1,0,6,2
Medizinische Ethik,46,0,0,25,5,6,2,2,0,6,0
Lebensqualität,46,0,0,24,14,2,0,1,0,5,0
Formale Methode,46,0,0,3,7,0,34,0,1,0,1
Mikroorganismus,45,0,0,3,22,1,1,0,3,2,13
Tissue Engineering,45,0,0,2,24,0,3,0,2,8,6
Roboter,45,0,0,9,25,2,4,0,0,5,0
Jugendarbeit,45,0,0,36,0,3,0,3,0,3,0
Privatsphäre,45,0,0,11,15,1,13,0,0,4,1
Kommerzialisierung,45,0,0,25,3,4,0,1,0,11,1
Elektromagnetisches Feld,45,0,0,17,22,0,1,1,1,2,1
Öffentliche Meinung,45,0,0,14,18,2,0,0,1,7,3
Quantencomputer,45,0,0,6,32,0,5,0,1,0,1
Intersektionalität,45,0,0,21,13,2,0,0,0,7,2
Völkermord,45,0,0,14,17,4,3,1,2,4,0
Brennstoffzelle,45,0,0,9,22,0,1,3,2,3,5
Rechtsschutz,45,0,0,4,1,4,1,1,0,28,6
Beziehungsmanagement,45,0,0,26,5,0,0,0,0,13,1
Entscheidungstheorie,45,0,0,17,21,1,1,0,1,4,0
Konflikt,45,0,0,24,10,4,0,1,0,3,3
Arbeitsmarkttheorie,45,0,36,2,4,0,0,1,0,0,2
Garten,45,0,0,38,4,0,0,2,0,0,1
Allgemeine Relativitätstheorie,45,0,0,3,33,0,4,1,0,1,3
Tiere,45,0,0,30,7,2,1,1,0,3,1
Einfluss,45,0,0,15,9,2,4,1,1,12,1
Imperialismus,45,0,0,13,24,0,3,1,2,1,1
Beton,45,0,0,8,23,0,0,0,0,11,3
Nonprofit-Organisation,45,0,0,25,6,2,0,2,0,9,1
Bauleistung,44,0,0,44,0,0,0,0,0,0,0
Kernphysik,44,0,0,7,27,0,9,0,1,0,0
Problemlösen,44,0,0,22,14,0,0,2,1,5,0
Frauenbewegung,44,0,0,20,16,1,0,0,0,6,1
Bildungsgang,44,0,0,25,2,1,0,0,0,15,1
Betriebliches Informationssystem,44,0,0,21,13,0,1,1,1,5,2
Theoretische Physik,44,0,0,18,18,0,6,0,1,1,0
Fremdsprache,44,0,0,33,5,0,0,1,0,5,0
Politisches Handeln,44,0,0,25,12,1,1,0,0,5,0
Indigenes Volk,44,0,0,6,31,1,1,0,0,4,1
Vergleich,44,0,0,12,11,0,2,1,1,14,3
Mikrofluidik,44,0,0,0,20,0,0,0,2,12,10
Glaube,44,0,0,27,7,4,1,1,0,2,2
Denken,44,0,0,29,10,0,0,3,0,2,0
Krankheit,44,0,0,18,16,1,2,1,0,5,1
Propaganda,44,0,0,18,16,3,1,0,0,5,1
Organisationstheorie,44,0,0,22,11,0,2,0,0,7,2
Sprachverarbeitung,44,0,0,0,30,0,8,0,2,1,3
Gewerkschaft,44,0,0,16,14,4,0,1,0,8,1
Business-to-Business-Marketing,44,0,0,28,4,0,0,0,0,12,0
Wirkung,44,0,0,19,6,5,0,1,1,11,1
Werbung,44,0,0,23,10,1,0,0,0,8,2
Phasenumwandlung,44,0,0,0,20,0,4,0,0,8,12
Bildanalyse,44,0,0,1,16,0,21,0,0,4,2
Agilität Management,44,0,0,40,2,0,0,1,0,1,0
Funktionentheorie,44,0,0,10,17,0,13,1,1,1,1
Wärmeübertragung,43,0,0,13,20,0,2,0,1,5,2
Transnationalisierung,43,0,0,12,14,3,2,0,0,9,3
Wirtschaftsreform,43,0,0,10,19,6,4,0,0,4,0
Fremdsprachenunterricht,43,0,0,19,15,3,0,1,1,2,2
Anthropogene Klimaänderung,43,0,0,18,15,1,1,1,3,4,0
Wirtschaftssoziologie,43,0,19,8,11,0,1,1,0,3,0
Unternehmensethik,43,0,0,19,14,3,1,0,0,6,0
Wirtschaftliche Integration,43,0,0,6,24,5,3,0,0,3,2
Mythos,43,0,0,25,5,5,0,0,0,8,0
Poetik,43,0,0,11,8,3,1,0,0,16,4
Kulturpolitik,43,0,0,15,10,4,0,0,0,11,3
Internationale Organisation,43,0,0,13,15,1,0,1,3,10,0
Kulturerbe,43,0,0,11,18,6,5,0,0,3,0
3D-Druck,43,0,0,16,13,0,1,2,0,7,4
Bewusstsein,43,0,0,27,11,1,0,1,1,2,0
Schulbuch,43,0,0,21,5,3,0,1,0,13,0
Komplexität,43,0,0,14,12,1,1,1,1,10,3
Einwanderungspolitik,43,0,0,18,9,2,1,2,2,8,1
Solidarität,43,0,0,24,10,2,2,0,0,1,4
Internationale Migration,43,0,0,15,17,0,0,0,2,7,2
Emissionsverringerung,43,0,0,11,16,5,2,0,2,6,1
Regionalwirtschaft,43,0,9,9,19,0,2,0,0,4,0
Jugendkultur,43,0,0,31,5,0,0,0,1,6,0
Kultursoziologie,43,0,0,33,2,2,0,0,2,4,0
Integrierte Schaltung,43,0,0,0,40,0,1,0,0,1,1
Erzähltechnik,43,0,0,13,13,6,2,0,0,7,2
Stadtviertel,43,0,0,25,4,3,1,1,0,9,0
Religionsfreiheit,43,0,0,15,7,6,2,2,0,9,2
Weltordnung,42,0,0,27,9,2,0,2,0,1,1
Geochemie,42,0,0,2,25,0,0,1,1,3,10
Weltpolitik,42,0,0,21,18,0,1,0,0,2,0
Persönlichkeitsentwicklung,42,0,0,31,2,1,0,2,0,6,0
